player_name,team_name,appearances,minutesPlayed,goals,expectedGoals,shotsOnTarget,totalShots,bigChancesMissed,bigChancesCreated,goalConversionPercentage,headedGoals,shotsFromInsideTheBox,assists,expectedAssists,keyPasses,totalPasses,accuratePasses,accuratePassesPercentage,accurateLongBalls,accurateLongBallsPercentage,accurateCrosses,accurateCrossesPercentage,totalCross,accurateFinalThirdPasses,passToAssist,successfulDribbles,successfulDribblesPercentage,totalContest,touches,dispossessed,possessionLost,possessionWonAttThird,wasFouled,ballRecovery,offsides,tackles,tacklesWon,interceptions,blockedShots,clearances,outfielderBlocks,errorLeadToGoal,errorLeadToShot,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,dribbledPast,duelLost,fouls,yellowCards,redCards,penaltyConceded,penaltyWon,saves,goalsPrevented,cleanSheet,goalsConceded,penaltySave,penaltyFaced,highClaims,runsOut,successfulRunsOut,punches,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,crossesNotClaimed,penaltiesTaken,penaltyGoals,rating,league,accumulation,season,master_id,player_name_us,player_name_tm,player_id_tm,goals_p90,expectedGoals_p90,shotsOnTarget_p90,totalShots_p90,bigChancesMissed_p90,bigChancesCreated_p90,goalConversionPercentage_p90,headedGoals_p90,shotsFromInsideTheBox_p90,assists_p90,expectedAssists_p90,keyPasses_p90,totalPasses_p90,accuratePasses_p90,accuratePassesPercentage_p90,accurateLongBalls_p90,accurateLongBallsPercentage_p90,accurateCrosses_p90,accurateCrossesPercentage_p90,totalCross_p90,accurateFinalThirdPasses_p90,passToAssist_p90,successfulDribbles_p90,successfulDribblesPercentage_p90,totalContest_p90,touches_p90,dispossessed_p90,possessionLost_p90,possessionWonAttThird_p90,wasFouled_p90,ballRecovery_p90,offsides_p90,tackles_p90,tacklesWon_p90,interceptions_p90,blockedShots_p90,clearances_p90,outfielderBlocks_p90,errorLeadToGoal_p90,errorLeadToShot_p90,groundDuelsWon_p90,groundDuelsWonPercentage_p90,aerialDuelsWon_p90,aerialDuelsWonPercentage_p90,dribbledPast_p90,duelLost_p90,fouls_p90,yellowCards_p90,redCards_p90,penaltyConceded_p90,penaltyWon_p90,saves_p90,goalsPrevented_p90,cleanSheet_p90,goalsConceded_p90,penaltySave_p90,penaltyFaced_p90,highClaims_p90,runsOut_p90,successfulRunsOut_p90,punches_p90,savedShotsFromInsideTheBox_p90,savedShotsFromOutsideTheBox_p90,crossesNotClaimed_p90,penaltiesTaken_p90,penaltyGoals_p90,rating_p90,accumulation_p90,shots_us,xGChain_us,xGBuildup_us,xA_us,ppda,oppda,deep,odc,xg,xg_against,np_xg,xp,position_tm,age_tm,height,nationality,market_value,contract_expires,date_of_birth,joined,signed_from,postes_list
Álex Moreno,Girona FC,31,2562,0,1.49,5,16,2,6,0.0,0,9,3,2.15,16,1054,882,83.68,19,27.94,10,14.93,67,258,0,35,48.61,72,1761,10,361,10,20,101,9,43,28,30,4,104,10.0,1,0,98,47.57,20,58.82,32,122,32,5,0,1,0,0,,5,40,0,0,0,0,0,0,0,0,0,0,0,6.67,Spain La Liga,total,25/26,f902638ae221,Álex Moreno,Álex Moreno,193098.0,0.0,0.05,0.18,0.56,0.07,0.21,0.0,0.0,0.32,0.11,0.08,0.56,37.03,30.98,83.68,0.67,27.94,0.35,14.93,2.35,9.06,0.0,1.23,48.61,2.53,61.86,0.35,12.68,0.35,0.7,3.55,0.32,1.51,0.98,1.05,0.14,3.65,0.35,0.04,0.0,3.44,47.57,0.7,58.82,1.12,4.29,1.12,0.18,0.0,0.04,0.0,0.0,,0.18,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,per90,17.0,10.622359491884708,6.971142928581685,2.917876537889242,,,,,,,,,Left-Back,32.0,1.79,Spain,€3.50m,"Jun 30, 2027","Jun 8, 1993","Aug 22, 2025",,"[""FB""]"
Iker Losada,Levante UD,23,908,3,1.73,4,14,2,1,21.43,0,8,1,0.89,11,227,162,71.37,3,17.65,6,27.27,22,56,0,6,37.5,16,378,4,115,5,7,39,3,13,12,11,3,10,2.0,0,0,26,47.27,3,16.67,10,44,6,1,0,0,0,0,,0,16,0,0,0,0,0,0,0,0,0,0,0,6.67,Spain La Liga,total,25/26,8752f70493dc,Iker Losada,Iker Losada,632741.0,0.3,0.17,0.4,1.39,0.2,0.1,21.43,0.0,0.79,0.1,0.09,1.09,22.5,16.06,71.37,0.3,17.65,0.59,27.27,2.18,5.55,0.0,0.59,37.5,1.59,37.47,0.4,11.4,0.5,0.69,3.87,0.3,1.29,1.19,1.09,0.3,0.99,0.2,0.0,0.0,2.58,47.27,0.3,16.67,0.99,4.36,0.59,0.1,0.0,0.0,0.0,0.0,,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,per90,14.0,2.3661416564136744,0.4045812226831913,0.5301704537123442,,,,,,,,,Second Striker,24.0,1.75,Spain,€1.40m,"Jun 30, 2026","Aug 1, 2001","Aug 21, 2025",,"[""CF""]"
José Ángel Carmona,Sevilla,35,2564,1,0.77,3,20,1,4,5.0,0,11,3,1.87,22,1164,946,81.27,47,43.52,13,26.53,49,225,0,19,45.24,42,1884,12,401,6,44,146,3,65,40,39,7,71,9.0,1,0,127,50.0,45,70.31,45,146,49,13,0,2,0,0,,5,47,0,0,0,0,0,0,0,0,0,0,0,6.67,Spain La Liga,total,25/26,cd720ea40ae2,José Ángel Carmona,José Ángel Carmona,711625.0,0.04,0.03,0.11,0.7,0.04,0.14,5.0,0.0,0.39,0.11,0.07,0.77,40.86,33.21,81.27,1.65,43.52,0.46,26.53,1.72,7.9,0.0,0.67,45.24,1.47,66.13,0.42,14.08,0.21,1.54,5.12,0.11,2.28,1.4,1.37,0.25,2.49,0.32,0.04,0.0,4.46,50.0,1.58,70.31,1.58,5.12,1.72,0.46,0.0,0.07,0.0,0.0,,0.18,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,per90,20.0,9.38717579189688,7.580831928178668,2.3566217375919223,9.617935877180493,11.121424179917364,201.0,206.0,39.647959,61.323829,35.092745,37.8838,Right-Back,24.0,1.84,Spain,€12.00m,"Jun 30, 2028","Jan 29, 2002","Jul 1, 2022",,"[""FB""]"
Robert Navarro,Athletic Club,32,1311,6,3.94,10,21,0,4,28.57,0,15,1,2.1,24,416,336,80.77,6,50.0,11,15.28,72,166,0,23,41.82,55,758,31,260,13,16,56,4,16,9,7,2,9,1.0,0,0,55,39.29,9,20.93,4,119,18,1,0,0,0,0,,0,23,0,0,0,0,0,0,0,0,0,0,0,6.67,Spain La Liga,total,25/26,2f4d0712beca,Roberto Navarro,Robert Navarro,563137.0,0.41,0.27,0.69,1.44,0.0,0.27,28.57,0.0,1.03,0.07,0.14,1.65,28.56,23.07,80.77,0.41,50.0,0.76,15.28,4.94,11.4,0.0,1.58,41.82,3.78,52.04,2.13,17.85,0.89,1.1,3.84,0.27,1.1,0.62,0.48,0.14,0.62,0.07,0.0,0.0,3.78,39.29,0.62,20.93,0.27,8.17,1.24,0.07,0.0,0.0,0.0,0.0,,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,per90,21.0,8.301526971161366,4.595135105773807,2.0628209859132767,10.510222623679216,11.807720615387874,258.0,152.0,55.653369,47.122398,51.19382,56.9007,Right Winger,24.0,1.78,Spain,€6.00m,"Jun 30, 2030","Apr 12, 2002","Jul 1, 2025",,"[""W""]"
Gonzalo García,Real Madrid,30,988,6,5.37,11,21,6,2,28.57,1,19,1,1.13,13,241,205,85.06,2,100.0,0,0.0,3,62,0,3,20.0,15,377,9,90,9,6,23,0,11,6,3,2,9,0.0,0,0,19,35.19,21,55.26,6,52,9,2,0,0,0,0,,0,12,0,0,0,0,0,0,0,0,0,0,0,6.66,Spain La Liga,total,25/26,743eff3dde7a,Gonzalo García,Gonzalo García,935230.0,0.55,0.49,1.0,1.91,0.55,0.18,28.57,0.09,1.73,0.09,0.1,1.18,21.95,18.67,85.06,0.18,100.0,0.0,0.0,0.27,5.65,0.0,0.27,20.0,1.37,34.34,0.82,8.2,0.82,0.55,2.1,0.0,1.0,0.55,0.27,0.18,0.82,0.0,0.0,0.0,1.73,35.19,1.91,55.26,0.55,4.74,0.82,0.18,0.0,0.0,0.0,0.0,,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66,per90,21.0,8.073908843100071,1.9430877678096288,1.6349990256130695,11.380770060106167,16.915965787308497,381.0,219.0,81.485508,44.98583,70.966896,75.9341,Centre-Forward,22.0,1.82,Spain,€30.00m,"Jun 30, 2030","Mar 24, 2004","Jun 1, 2025",,"[""CF""]"
David López,Mallorca,14,833,0,0.31,0,4,0,0,0.0,0,4,0,0.1,0,459,382,83.22,35,40.7,0,0.0,0,27,0,2,100.0,2,610,0,80,0,4,21,0,11,7,8,1,81,14.0,1,0,17,53.13,27,64.29,2,30,13,2,0,0,0,0,,1,19,0,0,0,0,0,0,0,0,0,0,0,6.66,Spain La Liga,total,25/26,5f5a01684841,David López,David López,129444.0,0.0,0.03,0.0,0.43,0.0,0.0,0.0,0.0,0.43,0.0,0.01,0.0,49.59,41.27,83.22,3.78,40.7,0.0,0.0,0.0,2.92,0.0,0.22,100.0,0.22,65.91,0.0,8.64,0.0,0.43,2.27,0.0,1.19,0.76,0.86,0.11,8.75,1.51,0.11,0.0,1.84,53.13,2.92,64.29,0.22,3.24,1.4,0.22,0.0,0.0,0.0,0.0,,0.11,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66,per90,1.0,0.7772146426141262,0.7772146426141262,0.0,13.226640210388156,12.363035490821698,154.0,264.0,47.5117721,65.845922,42.0680921,39.7851,Centre-Back,36.0,1.85,Spain,€800k,"Jun 30, 2026","Oct 9, 1989","Jul 25, 2022",,"[""CB""]"
Etta Eyong,Levante UD,33,1703,7,8.73,24,50,11,4,14.0,4,40,4,1.65,15,283,195,68.9,9,64.29,1,7.69,13,75,0,11,37.93,29,634,35,225,18,34,55,7,27,14,6,6,18,1.0,0,0,72,46.15,34,36.56,4,143,32,3,0,0,0,0,,2,33,0,0,0,0,0,0,0,0,0,1,0,6.66,Spain La Liga,total,25/26,6e8343aab888,Etta Eyong,Karl Etta Eyong,1038950.0,0.37,0.46,1.27,2.64,0.58,0.21,14.0,0.21,2.11,0.21,0.09,0.79,14.96,10.31,68.9,0.48,64.29,0.05,7.69,0.69,3.96,0.0,0.58,37.93,1.53,33.51,1.85,11.89,0.95,1.8,2.91,0.37,1.43,0.74,0.32,0.32,0.95,0.05,0.0,0.0,3.81,46.15,1.8,36.56,0.21,7.56,1.69,0.16,0.0,0.0,0.0,0.0,,0.11,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,6.66,per90,50.0,12.05828979704529,2.071900935843587,2.822161927819252,,,,,,,,,Centre-Forward,22.0,1.81,Cameroon,€18.00m,"Jun 30, 2029","Oct 14, 2003","Sep 1, 2025",,"[""CF""]"
Pol Lozano,Espanyol,33,2182,2,0.78,5,17,0,2,11.76,0,3,1,2.21,23,946,822,86.89,36,59.02,8,27.59,29,217,0,3,27.27,11,1236,14,191,5,30,83,0,38,19,22,8,26,6.0,0,0,71,38.8,11,35.48,30,132,64,10,1,1,0,0,,6,36,0,0,0,0,0,0,0,0,0,0,0,6.66,Spain La Liga,total,25/26,02d1df29abad,Pol Lozano,Pol Lozano,412045.0,0.08,0.03,0.21,0.7,0.0,0.08,11.76,0.0,0.12,0.04,0.09,0.95,39.02,33.9,86.89,1.48,59.02,0.33,27.59,1.2,8.95,0.0,0.12,27.27,0.45,50.98,0.58,7.88,0.21,1.24,3.42,0.0,1.57,0.78,0.91,0.33,1.07,0.25,0.0,0.0,2.93,38.8,0.45,35.48,1.24,5.44,2.64,0.41,0.04,0.04,0.0,0.0,,0.25,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66,per90,17.0,7.324701470322907,6.574305829592049,1.3134498577564957,13.126416367211348,9.703613737933352,171.0,235.0,52.380573,62.670768,48.664304,44.1313,Central Midfield,26.0,1.76,Spain,€6.00m,"Jun 30, 2027","Oct 6, 1999","Jul 1, 2020",,"[""CM""]"
Juanlu Sánchez,Sevilla,32,2002,0,0.81,1,14,0,5,0.0,0,11,3,2.93,22,764,636,83.25,36,60.0,20,32.79,61,220,0,27,52.94,51,1259,17,263,8,42,103,4,63,42,12,7,32,0.0,0,0,132,58.67,18,41.86,31,118,23,5,1,2,1,0,,0,36,0,0,0,0,0,0,0,0,0,0,0,6.66,Spain La Liga,total,25/26,0b437223d2b0,Juanlu Sanchez,Juanlu Sánchez,676042.0,0.0,0.04,0.04,0.63,0.0,0.22,0.0,0.0,0.49,0.13,0.13,0.99,34.35,28.59,83.25,1.62,60.0,0.9,32.79,2.74,9.89,0.0,1.21,52.94,2.29,56.6,0.76,11.82,0.36,1.89,4.63,0.18,2.83,1.89,0.54,0.31,1.44,0.0,0.0,0.0,5.93,58.67,0.81,41.86,1.39,5.3,1.03,0.22,0.04,0.09,0.04,0.0,,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66,per90,14.0,5.390602208673954,3.3558341786265373,1.898656453937292,9.617935877180493,11.121424179917364,201.0,206.0,39.647959,61.323829,35.092745,37.8838,Right-Back,22.0,1.86,Spain,€15.00m,"Jun 30, 2029","Aug 15, 2003","Jul 1, 2022",,"[""FB""]"
Natan,Real Betis,33,2810,0,0.5,1,10,0,0,0.0,0,7,0,0.23,7,1432,1264,88.27,51,34.0,0,0.0,1,67,0,3,60.0,5,1848,7,194,2,11,100,0,32,18,36,3,217,23.0,1,0,44,48.35,69,55.65,10,102,28,8,0,0,0,0,,8,41,0,0,0,0,0,0,0,0,0,0,0,6.66,Spain La Liga,total,25/26,50fe6f4dae20,Natan,Natan,735568.0,0.0,0.02,0.03,0.32,0.0,0.0,0.0,0.0,0.22,0.0,0.01,0.22,45.86,40.48,88.27,1.63,34.0,0.0,0.0,0.03,2.15,0.0,0.1,60.0,0.16,59.19,0.22,6.21,0.06,0.35,3.2,0.0,1.02,0.58,1.15,0.1,6.95,0.74,0.03,0.0,1.41,48.35,2.21,55.65,0.32,3.27,0.9,0.26,0.0,0.0,0.0,0.0,,0.26,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66,per90,10.0,7.9655610248446465,7.7015365883708,0.3320370214059949,15.743586074272311,13.665093697887675,262.0,219.0,61.297745,50.321923,59.067918,59.9613,Centre-Back,25.0,1.88,Brazil,€25.00m,"Jun 30, 2030","Feb 6, 2001","Jul 1, 2025",,"[""CB""]"
Lucas Ahijado,Real Oviedo,20,1100,0,0.95,2,10,2,2,0.0,0,4,1,1.11,9,427,341,79.86,15,27.78,5,31.25,16,79,0,16,59.26,27,751,3,145,2,3,49,2,46,30,17,4,31,4.0,0,0,65,63.73,7,58.33,10,42,14,3,0,1,0,0,,1,25,0,0,0,0,0,0,0,0,0,0,0,6.66,Spain La Liga,total,25/26,264f1de098b0,Lucas Ahijado,Lucas Ahijado,349884.0,0.0,0.08,0.16,0.82,0.16,0.16,0.0,0.0,0.33,0.08,0.09,0.74,34.94,27.9,79.86,1.23,27.78,0.41,31.25,1.31,6.46,0.0,1.31,59.26,2.21,61.45,0.25,11.86,0.16,0.25,4.01,0.16,3.76,2.45,1.39,0.33,2.54,0.33,0.0,0.0,5.32,63.73,0.57,58.33,0.82,3.44,1.15,0.25,0.0,0.08,0.0,0.0,,0.08,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66,per90,10.0,4.464726865757257,2.8245097422041,1.3586394265294075,13.685807198541903,10.41902047709534,147.0,297.0,41.499768,67.743209,39.26993,36.0795,Right-Back,31.0,1.74,Spain,€700k,"Jun 30, 2026","Jan 30, 1995","Jul 1, 2019",,"[""FB""]"
Rafa Mir,Elche,27,1815,8,8.08,36,69,13,3,11.59,0,51,0,1.13,9,415,332,80.0,15,75.0,3,15.0,20,134,0,5,25.0,20,693,25,183,14,16,37,7,16,9,5,6,19,1.0,0,1,37,32.46,19,31.67,8,118,39,4,0,0,0,0,,3,24,0,0,0,0,0,0,0,0,0,2,1,6.66,Spain La Liga,total,25/26,5a97af498fa3,Rafa Mir,Rafa Mir,361254.0,0.4,0.4,1.79,3.42,0.64,0.15,11.59,0.0,2.53,0.0,0.06,0.45,20.58,16.46,80.0,0.74,75.0,0.15,15.0,0.99,6.64,0.0,0.25,25.0,0.99,34.36,1.24,9.07,0.69,0.79,1.83,0.35,0.79,0.45,0.25,0.3,0.94,0.05,0.0,0.05,1.83,32.46,0.94,31.67,0.4,5.85,1.93,0.2,0.0,0.0,0.0,0.0,,0.15,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,6.66,per90,69.0,11.559987911954522,4.549745937809348,1.7095182929188013,8.557274617394407,11.467948666984189,206.0,236.0,48.165307,68.9271509,44.4490381,41.6701,Centre-Forward,28.0,1.91,Spain,€4.00m,"Jun 30, 2026","Jun 18, 1997","Aug 17, 2025",,"[""CF""]"
Ricardo Rodríguez,Real Betis,23,1560,0,0.12,0,3,0,1,0.0,0,1,1,0.43,7,634,537,84.7,21,32.81,7,46.67,15,102,0,1,50.0,2,910,5,145,1,5,44,0,24,14,8,1,67,3.0,0,0,30,50.85,16,53.33,12,43,11,0,0,0,0,0,,5,17,0,0,0,0,0,0,0,0,0,0,0,6.66,Spain La Liga,total,25/26,4ea2217c4aad,Ricardo Rodríguez,Ricardo Rodríguez,86784.0,0.0,0.01,0.0,0.17,0.0,0.06,0.0,0.0,0.06,0.06,0.02,0.4,36.58,30.98,84.7,1.21,32.81,0.4,46.67,0.87,5.88,0.0,0.06,50.0,0.12,52.5,0.29,8.37,0.06,0.29,2.54,0.0,1.38,0.81,0.46,0.06,3.87,0.17,0.0,0.0,1.73,50.85,0.92,53.33,0.69,2.48,0.63,0.0,0.0,0.0,0.0,0.0,,0.29,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66,per90,3.0,2.7929348312318325,2.435595016926527,0.4879046082496643,15.743586074272311,13.665093697887675,262.0,219.0,61.297745,50.321923,59.067918,59.9613,Left-Back,33.0,1.82,Switzerland,€1.50m,"Jun 30, 2026","Aug 25, 1992","Aug 5, 2024",,"[""FB""]"
Mateo Joseph,Mallorca,29,1710,2,5.09,14,33,8,3,6.06,0,27,3,0.9,14,302,246,81.46,2,50.0,4,28.57,14,95,0,18,47.37,38,650,36,182,9,31,65,4,29,20,12,5,24,4.0,0,0,78,46.43,10,19.61,15,131,19,2,0,0,1,0,,1,29,0,0,0,0,0,0,0,0,0,0,0,6.66,Spain La Liga,total,25/26,2eda6a834874,Mateo Joseph,Mateo Joseph,834742.0,0.11,0.27,0.74,1.74,0.42,0.16,6.06,0.0,1.42,0.16,0.05,0.74,15.89,12.95,81.46,0.11,50.0,0.21,28.57,0.74,5.0,0.0,0.95,47.37,2.0,34.21,1.89,9.58,0.47,1.63,3.42,0.21,1.53,1.05,0.63,0.26,1.26,0.21,0.0,0.0,4.11,46.43,0.53,19.61,0.79,6.89,1.0,0.11,0.0,0.0,0.05,0.0,,0.05,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66,per90,33.0,7.219164989888668,1.723413680680096,1.590326721780002,13.226640210388156,12.363035490821698,154.0,264.0,47.5117721,65.845922,42.0680921,39.7851,Centre-Forward,22.0,1.85,Spain,€3.50m,"Jun 30, 2026","Oct 19, 2003","Aug 9, 2025",,"[""CF""]"
Neal Maupay,Sevilla,12,870,2,1.75,7,17,2,0,11.76,1,9,1,0.36,14,199,163,81.91,14,73.68,0,0.0,4,59,0,4,36.36,11,321,14,85,4,16,20,3,4,2,1,5,2,1.0,0,1,24,40.0,9,26.47,3,61,15,2,0,0,0,0,,0,14,0,0,0,0,0,0,0,0,0,0,0,6.66,Spain La Liga,total,25/26,175d0d9b39b5,Neal Maupay,Neal Maupay,217115.0,0.21,0.18,0.72,1.76,0.21,0.0,11.76,0.1,0.93,0.1,0.04,1.45,20.59,16.86,81.91,1.45,73.68,0.0,0.0,0.41,6.1,0.0,0.41,36.36,1.14,33.21,1.45,8.79,0.41,1.66,2.07,0.31,0.41,0.21,0.1,0.52,0.21,0.1,0.0,0.1,2.48,40.0,0.93,26.47,0.31,6.31,1.55,0.21,0.0,0.0,0.0,0.0,,0.0,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66,per90,17.0,3.811862051486969,1.2760496363043785,0.566957282833755,9.617935877180493,11.121424179917364,201.0,206.0,39.647959,61.323829,35.092745,37.8838,Centre-Forward,29.0,1.71,France,€4.00m,"Jun 30, 2026","Aug 14, 1996","Jan 27, 2026",,"[""CF""]"
Léo Pétrot,Elche,32,1614,0,0.64,0,8,0,1,0.0,0,7,0,0.31,2,951,825,86.75,31,50.82,2,11.76,17,123,0,3,42.86,7,1274,5,188,2,6,69,2,37,22,15,4,72,15.0,0,2,46,56.1,34,66.67,8,53,19,2,1,0,0,0,,2,26,0,0,0,0,0,0,0,0,0,0,0,6.66,Spain La Liga,total,25/26,01e90f02d587,Leo Petrot,Léo Pétrot,412829.0,0.0,0.04,0.0,0.45,0.0,0.06,0.0,0.0,0.39,0.0,0.02,0.11,53.03,46.0,86.75,1.73,50.82,0.11,11.76,0.95,6.86,0.0,0.17,42.86,0.39,71.04,0.28,10.48,0.11,0.33,3.85,0.11,2.06,1.23,0.84,0.22,4.01,0.84,0.0,0.11,2.57,56.1,1.9,66.67,0.45,2.96,1.06,0.11,0.06,0.0,0.0,0.0,,0.11,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66,per90,8.0,4.4949280973523855,4.273093161173165,0.025175416842103,8.557274617394407,11.467948666984189,206.0,236.0,48.165307,68.9271509,44.4490381,41.6701,Left-Back,29.0,1.88,France,€1.50m,"Jun 30, 2026","Apr 15, 1997","Jul 11, 2025",,"[""FB""]"
Jesús Vázquez,Valencia,24,970,0,0.3,2,8,0,2,0.0,0,2,0,0.77,14,339,285,84.07,9,45.0,5,19.23,26,80,0,21,60.0,35,669,13,129,5,8,54,2,24,10,4,3,32,4.0,0,0,53,47.32,11,55.0,16,68,16,2,0,0,0,0,,1,18,0,0,0,0,0,0,0,0,0,0,0,6.65,Spain La Liga,total,25/26,0b8bc8082f1d,Jesús Vázquez,Jesús Vázquez,623024.0,0.0,0.03,0.19,0.74,0.0,0.19,0.0,0.0,0.19,0.0,0.07,1.3,31.45,26.44,84.07,0.84,45.0,0.46,19.23,2.41,7.42,0.0,1.95,60.0,3.25,62.07,1.21,11.97,0.46,0.74,5.01,0.19,2.23,0.93,0.37,0.28,2.97,0.37,0.0,0.0,4.92,47.32,1.02,55.0,1.48,6.31,1.48,0.19,0.0,0.0,0.0,0.0,,0.09,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.65,per90,8.0,5.841807333752513,4.413359213620424,1.52333901822567,13.207327263211136,10.119115450045053,189.0,226.0,53.954595,55.530233,47.265098,53.5428,Left-Back,23.0,1.82,Spain,€4.00m,"Jun 30, 2028","Jan 2, 2003","Jan 1, 2022",,"[""FB""]"
Tete Morente,Elche,13,933,1,0.52,1,8,0,3,12.5,1,5,1,0.91,11,312,234,75.0,6,22.22,6,13.04,46,114,0,9,30.0,30,559,12,186,4,10,45,2,22,13,10,3,20,5.0,0,0,41,41.0,12,50.0,7,71,20,1,0,0,0,0,,2,13,0,0,0,0,0,0,0,0,0,0,0,6.65,Spain La Liga,total,25/26,32bd4e554532,Tete Morente,Tete Morente,339816.0,0.1,0.05,0.1,0.77,0.0,0.29,12.5,0.1,0.48,0.1,0.09,1.06,30.1,22.57,75.0,0.58,22.22,0.58,13.04,4.44,11.0,0.0,0.87,30.0,2.89,53.92,1.16,17.94,0.39,0.96,4.34,0.19,2.12,1.25,0.96,0.29,1.93,0.48,0.0,0.0,3.95,41.0,1.16,50.0,0.68,6.85,1.93,0.1,0.0,0.0,0.0,0.0,,0.19,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.65,per90,8.0,2.677897453308105,1.4394641816616058,1.312638394534588,8.557274617394407,11.467948666984189,206.0,236.0,48.165307,68.9271509,44.4490381,41.6701,Left Winger,29.0,1.84,Spain,€1.80m,"Jun 30, 2028","Dec 4, 1996","Feb 2, 2026",,"[""W""]"
César Tárrega,Valencia,32,2597,0,0.61,1,11,1,0,0.0,0,10,0,0.13,2,1321,1140,86.3,60,37.97,0,0.0,1,59,0,10,76.92,13,1732,4,210,0,13,83,0,42,23,29,2,194,19.0,2,1,65,54.62,62,56.36,9,102,40,8,0,1,0,0,,7,41,0,0,0,0,0,0,0,0,0,0,0,6.65,Spain La Liga,total,25/26,74f9465adfb3,César Tárrega,César Tárrega,707274.0,0.0,0.02,0.03,0.38,0.03,0.0,0.0,0.0,0.35,0.0,0.0,0.07,45.78,39.51,86.3,2.08,37.97,0.0,0.0,0.03,2.04,0.0,0.35,76.92,0.45,60.02,0.14,7.28,0.0,0.45,2.88,0.0,1.46,0.8,1.01,0.07,6.72,0.66,0.07,0.03,2.25,54.62,2.15,56.36,0.31,3.53,1.39,0.28,0.0,0.03,0.0,0.0,,0.24,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.65,per90,11.0,6.760804255492985,6.695694123394787,0.09015997312963,13.207327263211136,10.119115450045053,189.0,226.0,53.954595,55.530233,47.265098,53.5428,Centre-Back,24.0,1.94,Spain,€12.00m,"Jun 30, 2030","Feb 26, 2002","Jan 18, 2024",,"[""CB""]"
Gerard Gumbau,Rayo Vallecano,28,1197,0,0.85,5,20,1,5,0.0,0,3,3,2.24,23,485,404,83.3,28,52.83,17,32.08,53,93,0,6,66.67,9,697,5,141,8,5,47,0,29,16,10,8,28,6.0,0,0,40,44.44,14,45.16,5,67,38,4,0,1,0,0,,0,21,0,0,0,0,0,0,0,0,0,0,0,6.65,Spain La Liga,total,25/26,6f9aa8fc1428,Gerard Gumbau,Gerard Gumbau,268670.0,0.0,0.06,0.38,1.5,0.08,0.38,0.0,0.0,0.23,0.23,0.17,1.73,36.47,30.38,83.3,2.11,52.83,1.28,32.08,3.98,6.99,0.0,0.45,66.67,0.68,52.41,0.38,10.6,0.6,0.38,3.53,0.0,2.18,1.2,0.75,0.6,2.11,0.45,0.0,0.0,3.01,44.44,1.05,45.16,0.38,5.04,2.86,0.3,0.0,0.08,0.0,0.0,,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.65,per90,20.0,6.054331148043275,4.46986211836338,2.5143625792115927,8.865585026611614,12.61687102468504,185.0,238.0,59.976055,56.34395,57.002933,55.8956,Defensive Midfield,31.0,1.88,Spain,€1.40m,"Jun 30, 2026","Dec 18, 1994","Jul 16, 2025",,"[""DM""]"
